id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
39050449,Metro Loft redecorated,682214,Thanasis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95636,23.72553,Entire home/apt,25,20,2,2022-09-02,1.00,1,330,2,00001428011
39057053,Sozopoleos 67,74343759,Stelios,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.00156,23.72206,Entire home/apt,200,200,54,2020-11-09,1.49,20,0,0,
39600750,Romantic apartment near Acropolis,65714690,Home,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96613,23.73053,Entire home/apt,62,2,12,2021-08-22,0.35,24,70,0,00001436080
39066600,Chrysanthemum Boutique bnb aprt in central Athens,62115040,Stamatios,,ΓΟΥΔΙ,37.98086,23.75751,Entire home/apt,50,2,2,2020-09-05,0.06,5,0,0,00000959667
39067156,Papaver boutique bnb aprt for 3 in Central Athens,62115040,Stamatios,,ΓΟΥΔΙ,37.9808,23.75746,Entire home/apt,50,3,3,2020-03-08,0.08,5,0,0,00000959634
39917463,Apartment one breath from the Acropolis,307595734,Anna,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96684,23.73068,Entire home/apt,92,2,67,2022-09-02,1.92,1,297,34,00000898001
39602412,Island-style studio apartment in historic Athens,159755427,NewDeal,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98373,23.71937,Entire home/apt,32,1,36,2022-09-02,1.13,9,347,24,00000909864
39921591,Mairis hospitality,307607802,Μαρια,,ΚΥΨΕΛΗ,38.00269,23.73545,Entire home/apt,40,2,0,,,1,365,0,
39069205,Xenokratous Penthouse,299446668,Nikos,,ΚΟΛΩΝΑΚΙ,37.97919,23.74532,Entire home/apt,293,2,0,,,1,177,0,
39605041,Urban Shiny Studios 3 @ 200m metro Victoria,90390850,Evan&Anetta,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99611,23.73166,Entire home/apt,36,3,63,2022-09-03,1.79,63,76,30,00000830698
39097595,Voulis Attico Rooms & Apartments - Classic Room,299655490,Voulis Attico,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97643,23.73256,Private room,118,1,2,2020-07-04,0.06,3,336,0,
39098077,Voulis Attico Rooms & Apartments - Standard Room,299655490,Voulis Attico,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97644,23.73256,Private room,132,1,0,,,3,343,0,
39930613,Stylish 2BR apartment next to Park ideal for group,113548208,Mgv,,ΠΑΓΚΡΑΤΙ,37.96747,23.75355,Entire home/apt,148,1,35,2022-08-02,1.07,64,155,8,00001317480
39933082,The Burton Luxury 1BR in Plaka by JJ Hospitality,55670751,Jj,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9718,23.73076,Entire home/apt,105,1,23,2022-09-07,4.86,15,341,23,00000886506
39609742,Διαμέρισμα με καναπέ και κουζίνα,292352631,Konstantinos,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00224,23.72849,Private room,59,1,1,2022-08-09,0.70,4,72,1,
39939701,Sunny apartment with beautifull view,307858192,Αλεξανδρος,,ΠΟΛΥΓΩΝΟ,37.99506,23.75143,Entire home/apt,50,2,21,2022-08-04,0.64,1,347,4,00001134366
671390865706468910,brand new cozy studio by the metro Tavros / Athens,441408270,Tina,,ΠΕΤΡΑΛΩΝΑ,37.9632352,23.7035569,Entire home/apt,35,6,1,2022-07-25,0.52,2,355,1,00001678874
40366663,Kolonaki Stunning Apartment  by gianttrip.,240481675,Gianttrip,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98466,23.73673,Entire home/apt,97,1,1,2022-07-11,0.42,25,353,1,00001752746
39609855,Διαμέρισμα δύο υπνοδωματίων,292352631,Konstantinos,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.0004,23.72782,Private room,71,1,2,2022-09-17,1.30,4,50,2,
39948183,"Sunny cozy apt,Acropolis & Filopappoy balcony view",306001530,Giorgos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96394,23.72408,Entire home/apt,89,1,212,2022-09-15,6.13,1,39,72,00001746090
39610001,Διαμέρισμα στο κέντρο της Αθήνας,292352631,Konstantinos,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00062,23.73002,Private room,39,1,9,2022-09-14,0.26,4,35,6,
39950170,Athens. Center. Near the Аmbelokipi metro,307967812,Михаил,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99087,23.75709,Entire home/apt,32,4,46,2022-09-10,1.50,1,353,22,00000952978
40386509,Modern homm Flat at Attiki metro Militou str,29927830,Homm ®,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99998,23.7216,Entire home/apt,41,2,35,2022-09-06,1.05,222,253,23,00001421922
40386794,Phaedrus Living: City Luxury Flat Mavromichali,93691539,Phaedrus Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98331,23.73339,Entire home/apt,56,1,6,2022-08-31,0.18,22,355,3,00000911545
39610067,Διαμέρισμα στο κέντρο της Αθήνας,292352631,Konstantinos,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00175,23.72998,Private room,42,1,9,2022-08-29,0.27,4,21,6,
40389876,Sunny 3 Bedroom Apartment in Athens,312028064,Leila,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98678,23.73767,Entire home/apt,150,5,0,,,1,358,0,
39616565,Spacious Gorgeous Aprt DownTown Athens!,304416948,Elpida,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99459,23.74461,Entire home/apt,95,2,9,2020-02-12,0.26,1,348,0,
40393619,Plaka 360 Cozy Apartment,312234952,Παναγιώτα,,ΑΚΡΟΠΟΛΗ,37.9727,23.72827,Entire home/apt,75,2,34,2022-09-12,1.00,2,311,21,00001228304
39980872,"Ma Maison Downtown Loft N°3,Parking,Acropolis walk",118181401,Ma Maison,,ΚΕΡΑΜΕΙΚΟΣ,37.97918,23.71412,Entire home/apt,85,2,73,2022-09-02,2.10,7,336,25,00000900497
39620901,Market Loft with Unique Acropolis View,30413739,Eleni,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98193,23.72707,Entire home/apt,153,2,129,2022-09-07,3.68,2,309,60,00000911046
39621931,Acropolis Flat Koukaki,215009853,Evan,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96461,23.72828,Entire home/apt,80,2,6,2022-08-01,0.17,2,276,4,00000609612
39987127,Athens Spirit 49 Katechaki apartment,308312205,Δημητρης,,ΕΛΛΗΝΟΡΩΣΩΝ,37.99442,23.77307,Entire home/apt,46,3,50,2022-08-16,1.45,1,357,16,00000899832
40006673,Modern flat in the center with spectacular view,74955946,Daniel,,ΙΛΙΣΙΑ,37.97357,23.75231,Entire home/apt,57,3,7,2022-09-19,0.23,1,333,5,00000963695
40394570,Plaka 360 apartment with Acropolis view,312234952,Παναγιώτα,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97466,23.72809,Entire home/apt,181,2,88,2022-09-19,2.70,2,311,33,00001228292
40415865,"New Luxury Loft, Syntagma Historic Center - ALTHEA",14184069,Manos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97714,23.73034,Entire home/apt,79,1,146,2022-09-06,4.28,8,304,69,00000857520
39622401,A cozy suite near the Acropolis.,304454937,Maria,,ΠΕΤΡΑΛΩΝΑ,37.96747,23.71225,Entire home/apt,66,2,71,2022-09-02,2.14,1,62,47,00001098453
40422127,#AH23 1-BEDROOM FLAT,1585338,Flavia,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98781,23.74389,Entire home/apt,89,4,0,,,18,204,0,00001773320
40019140,STUDIO WITH GARAGE,165533930,Panagiotis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98781,23.7236,Entire home/apt,95,1,0,,,1,179,0,
40019904,Luxury retreat in the heart of Athens,159755427,NewDeal,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96399,23.72598,Entire home/apt,79,1,27,2022-09-13,0.81,9,325,24,00000911760
39625111,EXCOMUNICADO - in the historic heart of Athens,8342125,Steve,,ΘΗΣΕΙΟ,37.97745,23.72075,Entire home/apt,60,2,107,2022-09-17,3.07,3,341,49,00001669300
40022055,Koukaki Olympiou Apartment,116538895,Georgios,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96397,23.72185,Entire home/apt,50,3,2,2021-09-02,0.10,2,105,0,00001326690
39626544,PHILEAS FOGG- AROUND THE WORLD FOREVER,8342125,Steve,,ΚΕΡΑΜΕΙΚΟΣ,37.97915,23.72275,Entire home/apt,60,2,111,2022-08-30,3.23,3,344,48,00001669282
40422876,Πολύ κοντά στο κέντρο,312590786,Dimitris,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00468,23.72897,Entire home/apt,50,3,0,,,1,363,0,
39629741,Unforgettable holidays two steps from Acropolis 9,92310506,Sokol,,ΚΕΡΑΜΕΙΚΟΣ,37.98004,23.7223,Entire home/apt,58,1,80,2022-09-14,2.27,33,347,61,00000899959
40426751,Ermou Central Suites Junior,61266707,Lampros,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97628,23.72903,Entire home/apt,80,2,12,2022-06-02,0.36,2,160,4,00000903523
40031317,"Studio in Athens,Kolonaki,next to the funicular.",56797866,Sofia,,ΛΥΚΑΒΗΤΤΟΣ,37.98036,23.74554,Entire home/apt,41,3,20,2022-08-22,0.58,1,136,14,00000771426
40042598,Studio with yard - Athens center Pedio Areos,158884228,Christos,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99443,23.73688,Private room,100,1,0,,,1,0,0,
39631513,Enattica | Master Suite | Acropolis View,303652112,Enattica,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97755,23.72874,Entire home/apt,223,1,0,,,5,318,0,1152259
40050773,Cozy Acropolis Studio and Terrace,68253397,Christina,,ΖΑΠΠΕΙΟ,37.96746,23.73082,Entire home/apt,38,3,55,2022-09-07,2.12,4,143,45,00001232514
40427213,Ermou Central Suites Deluxe,61266707,Lampros,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97675,23.73014,Entire home/apt,80,2,6,2022-08-29,0.18,2,170,3,00000903523
40450195,Best Location New Aparment at Acropolis,312198436,Evdoxia,,ΑΚΡΟΠΟΛΗ,37.96709,23.72424,Entire home/apt,99,2,21,2022-08-12,0.64,1,237,6,681699
39638907,Ivannas dream house,271255308,Ivanna,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.00103,23.72533,Entire home/apt,65,2,2,2019-11-09,0.06,2,177,0,
40453328,"Shiny apartment - for4- 5""min from historic center",90390850,Evan&Anetta,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98476,23.73542,Entire home/apt,51,2,120,2022-09-06,3.77,63,92,46,00000586761
40053942,Luxury room in the center of Athens,88775815,Derya,,ΠΕΤΡΑΛΩΝΑ,37.97101,23.71262,Private room,30,1,1,2019-11-25,0.03,1,0,0,
39643204,"RITA'S PENTHOUSE - FAMILY Quarters, Athens Center",302106024,Angelos,,ΚΥΨΕΛΗ,37.99773,23.733,Entire home/apt,50,1,2,2022-09-16,0.14,3,340,1,00000952162
40055399,Newly Renovated Apartment In The Heart Of The City,78896925,Lena,,ΝΕΟΣ ΚΟΣΜΟΣ,37.959194,23.733496,Entire home/apt,69,3,18,2022-09-10,1.52,1,0,18,00001343564
40055526,Cute apartment in Thiseio,237767294,Wayhome,,ΘΗΣΕΙΟ,37.97555,23.71855,Entire home/apt,46,1,65,2022-09-06,2.15,11,348,21,00001346368
40458292,Sweet 2 bedroom flat 30 min. walk to the Acropolis,159755427,NewDeal,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95536,23.72193,Entire home/apt,49,1,15,2022-08-06,0.85,9,346,9,00000907109
40460788,Beautiful 2BR Apartment w/Balcony in relaxing area,113548208,Mgv,,ΠΑΓΚΡΑΤΙ,37.96754,23.75374,Entire home/apt,171,1,32,2022-08-08,0.96,64,147,5,00001317433
39657532,Apartment Mets,304694180,Ειρηνη,,ΣΤΑΔΙΟ,37.9673,23.73852,Entire home/apt,33,2,31,2022-09-13,0.90,1,340,21,
39657929,ΑLEXANDER ATHENS STUDIOS,253653498,Κωνσταντινοσ,,ΠΑΓΚΡΑΤΙ,37.96569,23.75284,Entire home/apt,55,3,0,,,1,179,0,
40463179,Acropolis View / 100sq apartment,313041858,Altanay,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98398,23.719,Entire home/apt,110,2,5,2021-01-16,0.15,11,341,0,
40074700,APOLLON AKROPOLIS 12 GODS MINIMAL SUITE,309145409,Tolis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96124,23.72511,Entire home/apt,45,1,234,2022-09-19,6.76,4,347,75,00000914036
39665688,Penthouse for work or leisure at Syngrou Fix Metro,4750126,Christos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96171,23.72482,Entire home/apt,95,15,19,2022-09-01,0.55,1,266,6,00000867710
39687393,"Μεζονέτα 107 τ. μ , σε άριστη κατάσταση, 3 επίπεδα",305027793,Μιχαήλ,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99593,23.72795,Entire home/apt,21,365,0,,,1,362,0,
40075927,[Bonni] - Spacious Apt near Acropolis & PARKING !,219394325,Develop Trust,,ΑΚΡΟΠΟΛΗ,37.96258,23.71806,Entire home/apt,55,4,27,2022-09-13,0.81,32,154,6,00000901402
40078144,Athens Gem,309198097,Παναγουλα,,ΠΕΤΡΑΛΩΝΑ,37.9681,23.70901,Entire home/apt,50,2,47,2022-09-03,1.41,1,12,37,00000900511
40466283,Acropolis View 1 / 60sq. apartment.,313041858,Altanay,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98304,23.71887,Entire home/apt,55,2,4,2021-01-06,0.17,11,341,0,
40466926,Acropolis View 2 / 100sq apartm.,313041858,Altanay,,ΚΕΡΑΜΕΙΚΟΣ,37.98265,23.71718,Entire home/apt,91,2,1,2020-12-06,0.05,11,340,0,
39706855,"RITA'S PENTHOUSE - MASTER Quarters, Athens Center",302106024,Angelos,,ΚΥΨΕΛΗ,37.99596,23.73536,Private room,40,1,2,2021-10-31,0.14,3,252,1,00001192141
40469244,unique doma    with  acropolis view,443874,Panagiota,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97626495361328,23.72347068786621,Entire home/apt,67,1,1,2022-09-04,1,6,176,1,00810337270
40079088,ERMIS AKROPOLIS MINIMAL SUITE,309145409,Tolis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96006,23.72501,Entire home/apt,40,1,28,2021-04-11,0.81,4,262,0,00000914025
39709705,Art Pantheon Deluxe Suite • Acropolis area 🏛️,289947812,Andreas & Roula,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97235,23.73314,Entire home/apt,88,1,6,2021-09-04,0.19,6,151,0,00001293927
40089747,EIIANIKOU APARTMENT IN PANKRATI vipgreece,189967864,Αριστειδης,,ΠΑΓΚΡΑΤΙ,37.97021,23.74543,Entire home/apt,50,3,1,2021-06-07,0.06,22,323,0,00000978624
40478087,Acropolis View 3 / 100sq apartm.,313041858,Altanay,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98469,23.71857,Entire home/apt,91,2,5,2021-05-19,0.25,11,340,0,
39709711,Art Pantheon Superior Suite • Acropolis area 🏛️,289947812,Andreas & Roula,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97295,23.73122,Entire home/apt,107,1,26,2022-09-15,0.79,6,140,12,00001293969
39709712,Art Pantheon Apartment (2 Bdr) • Acropolis area🏛️,289947812,Andreas & Roula,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97283,23.73191,Entire home/apt,160,1,34,2022-09-18,0.98,6,148,19,00001294020
40478458,Acropolis View 4 / 100sq. Penthouse,313041858,Altanay,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98258,23.71878,Entire home/apt,101,2,2,2020-02-05,0.06,11,340,0,
40478970,Acropolis View/4bedr/200sq/sleeps12,313041858,Altanay,,ΚΕΡΑΜΕΙΚΟΣ,37.98245,23.71737,Entire home/apt,238,2,10,2020-10-24,0.31,11,344,0,
40099947,Downtown Cozy penthouse🌞For balcony lovers☀️,256674936,Vassiliki,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.993973,23.721935,Entire home/apt,32,2,68,2022-09-04,2.60,1,357,33,00001027195
39709715,Art Pantheon Apartment (3 Bdr) • Acropolis area🏛️,289947812,Andreas & Roula,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97295,23.73309,Entire home/apt,285,1,79,2022-09-18,2.25,6,190,42,00001293911
39711945,Luxury Penthouse on Akadimias with 2 Bed & 2 Bath,251730165,Solonos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98422,23.73111,Entire home/apt,92,2,58,2022-09-15,1.68,18,92,26,00000606702
40479483,Acropolis View-Penthouse/4bedr/sleeps12/200sq.,313041858,Altanay,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98239,23.71888,Entire home/apt,238,2,9,2021-06-19,0.29,11,343,0,
39714134,"Sweet, cozy apartment close to city center.",185675204,Evagelia,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98909,23.74621,Entire home/apt,30,3,2,2020-01-08,0.06,1,0,0,
40479960,AcropolisView/6bedr/sleeps18/300sq.,313041858,Altanay,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98387,23.71708,Entire home/apt,358,2,3,2020-10-12,0.09,11,340,0,
40101463,Cozy Athenian studio next to syntagma-monastiraki.,84517855,Elad,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98118,23.73686,Entire home/apt,31,1,63,2022-09-18,4.96,1,63,60,
39717101,Stylish homm®1BD Apartment in Agiou Louka str 4ppl,29927830,Homm ®,,ΠΑΤΗΣΙΑ,38.01481,23.73453,Entire home/apt,35,2,32,2022-08-08,0.92,222,290,6,00001414839
40105458,Marveco elegant flat next to Sygrou Fix,177716555,Maria,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9635,23.72947,Entire home/apt,42,1,1,2019-12-12,0.03,4,195,0,00001762287
39717339,Filia Place - Cozy Studio  (Bellatrix 2+Hermes 11),291268339,Filia Place,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.979778,23.725077,Entire home/apt,66,1,68,2022-09-02,1.94,5,311,18,00000869171
40483242,OliveTree🫒Design studio W/ Balcony|Garden🪴Laundry,83795815,Kosmas,,ΣΤΑΔΙΟ,37.96875,23.74283,Entire home/apt,75,1,1,2019-12-30,0.03,7,0,0,00000921021
39738822,"Plaka, Apartment in the Old Historical Neigh...",240367992,Gpm,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97217,23.73072,Entire home/apt,86,1,90,2022-09-15,2.69,33,123,65,00001126425
40127364,Captivating@17 Flats &Roof Garden Athens Downtown,273796822,Markos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97776,23.72347,Entire home/apt,40,1,34,2022-09-02,1.05,4,336,11,00000768555
39739990,50 M Kerameikos Metro Cosy Luxury Apartment,94081573,Demetris,,ΓΚΑΖΙ,37.97744,23.71102,Entire home/apt,56,1,24,2022-09-04,0.69,7,0,19,00000895474
40133042,Athens Wonderland,89891677,Can,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99075,23.73435,Entire home/apt,140,1,0,,,1,90,0,
40486953,Artistic studio at ancient agora,443874,Panagiota,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97627,23.72347,Entire home/apt,98,1,10,2022-07-27,0.33,6,358,5,00000249249
39741409,30m² homm Apartment in the center of Athens ⚠️,29927830,Homm ®,,ΝΙΡΒΑΝΑ,38.01399,23.72531,Entire home/apt,31,2,41,2022-09-04,1.50,222,340,19,00001013657
40490125,Pagrati 2 Stunning Αpartment by gianttrip.,240481675,Gianttrip,,ΠΑΓΚΡΑΤΙ,37.97214,23.74539,Entire home/apt,129,1,5,2022-08-20,0.15,25,286,4,00001718742
40495079,Bauhaus apart.190sq. at the Blue Building sleeps14,313041858,Altanay,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98772,23.73509,Entire home/apt,241,2,8,2021-05-04,0.25,11,339,0,
40495732,Bauhaus apart.140sq. at the Blue Building,313041858,Altanay,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98703,23.73666,Entire home/apt,121,2,11,2021-05-01,0.34,11,341,0,
40144122,Grün  im  Zentrum,40921063,Gerhard,,ΓΚΥΖΗ,37.99219,23.74436,Entire home/apt,31,3,2,2022-09-16,2,25,142,2,00000804894
39745315,ΠΟΛΥΤΕΛΕΣ ΚΑΙΝΟΥΡΓΙΟ ΔΙΑΜΕΡΙΣΜΑ 90ΤΜ,242222229,Themistoklis,,ΑΝΩ ΠΑΤΗΣΙΑ,38.02096,23.73755,Entire home/apt,110,2,6,2022-06-15,0.17,1,364,2,
40148746,Room in Ambelokipoi shared 3 bedroom apartment,187720552,Marianna,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99027,23.7661,Private room,25,5,4,2022-08-03,0.19,33,338,2,00001300362
40151053,180° Athens view. Acropolis and Lykavitos.,192806418,Στάθης,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98725,23.71887,Entire home/apt,130,2,33,2022-09-09,0.97,1,55,11,00000909230
40496227,Bauhaus apart.330sq. at the Blue Building sleeps24,313041858,Altanay,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98556,23.73619,Entire home/apt,360,2,1,2020-10-04,0.04,11,342,0,
39746159,Welcome to your cozy apartment away from home! !,305072695,Evan,,ΚΟΛΩΝΟΣ,37.99766,23.71437,Entire home/apt,66,2,1,2019-11-18,0.03,1,180,0,
40500386,LemonTree 🍋 Design Apt. W/ balcony|Laundry|Garden🌳,83795815,Kosmas,,ΣΤΑΔΙΟ,37.96875,23.74283,Entire home/apt,80,1,1,2019-12-15,0.03,7,0,0,00000921010
40167896,Inner City Loft 2,236995845,Chris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97896,23.72946,Entire home/apt,73,1,96,2022-09-01,2.80,14,320,54,00000391295
39748921,Filia Place -  Cozy Apartment (Borealis 1+Ares 10),291268339,Filia Place,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.979778,23.725077,Entire home/apt,66,1,56,2022-08-19,1.59,5,328,3,00000867582
39749508,Filia Place - Deluxe Apartment,291268339,Filia Place,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.979778,23.725077,Entire home/apt,82,1,77,2022-09-02,2.19,5,342,8,00000867662
40184755,Leon's Athens Escape,310344859,Leon,,ΠΑΓΚΡΑΤΙ,37.97199,23.74365,Entire home/apt,32,2,19,2022-09-07,1.11,1,305,13,00000893025
40501705,PurpleHeart💜Cosy studio with garden|WiFi|Laundry,83795815,Kosmas,,ΣΤΑΔΙΟ,37.96875,23.74283,Entire home/apt,60,1,2,2020-12-21,0.06,7,0,0,00000920990
39749940,Filia Place - Stylish Apartment,291268339,Filia Place,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.979778,23.725077,Entire home/apt,75,1,58,2022-08-12,1.65,5,328,11,00000867549
39753485,MIRON APARTMENT IN ATHENS vipgreece,189967864,Αριστειδης,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99673,23.728,Entire home/apt,50,3,2,2022-02-20,0.16,22,350,2,00000979912
40502766,Cranesbill🌸Design Apt. Netflix📺WiFi|Garden|Laundry,83795815,Kosmas,,ΣΤΑΔΙΟ,37.96875,23.74283,Entire home/apt,75,1,0,,,7,0,0,00000921043
40193596,Andromachi 75m² Apt in Victoria,268497478,Ounuo,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99953,23.73038,Entire home/apt,25,2,27,2022-09-02,0.79,3,3,14,00000882986
40224331,PAME Paradiso - Posh & Cozy - Exarcheia,246740983,By PAME,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98536,23.732,Private room,101,1,16,2022-08-26,0.67,14,342,12,00000904990
39759831,Athens Comfy Studio,47267002,Tèo,,ΙΛΙΣΙΑ,37.97531,23.7517,Entire home/apt,30,3,3,2020-12-21,0.09,44,0,0,00000895248
40502958,Athenian Garden Oasis,4658040,Eftihia,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96405,23.71997,Entire home/apt,80,4,0,,,1,325,0,
39762001,"Stylish Apartment, Acropolis view, huge veranda",33476620,Pelagia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9779,23.72537,Entire home/apt,131,1,61,2022-09-18,1.80,2,329,24,00001247209
40503975,The excellent home,286860807,Larysa,,ΠΑΓΚΡΑΤΙ,37.968,23.75077,Entire home/apt,55,1,86,2022-09-19,2.65,1,328,59,00000908328
40226384,The Grey Loft at Kolonaki,310681211,Laura,,ΛΥΚΑΒΗΤΤΟΣ,37.98093,23.74924,Entire home/apt,108,1,29,2022-08-13,0.88,1,256,18,00000869025
39769523,Elegant Apartment w/balcony for Big Group/Family,149346682,My,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95463,23.72784,Entire home/apt,280,1,20,2022-09-10,0.63,29,157,12,00001115313
