,id,neighbourhood_cleansed,reviews_per_month,room_type
6085,37521961,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9,Entire home/apt
6086,37522036,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,9.46,Entire home/apt
6087,37525514,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,0.0,Entire home/apt
6088,37526964,ΑΝΩ ΠΑΤΗΣΙΑ,0.19,Private room
6089,37530877,ΒΟΤΑΝΙΚΟΣ,0.66,Entire home/apt
6090,37548631,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,9.21,Entire home/apt
6091,37548861,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.46,Entire home/apt
6092,37549259,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,1.99,Entire home/apt
6093,37550173,ΠΑΤΗΣΙΑ,0.0,Entire home/apt
6094,37555803,ΑΚΡΟΠΟΛΗ,2.36,Entire home/apt
6095,37557561,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,1.07,Entire home/apt
6096,37560274,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,1.28,Entire home/apt
6097,37565859,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,1.78,Entire home/apt
6098,37579459,ΝΕΟΣ ΚΟΣΜΟΣ,0.79,Entire home/apt
6099,37581767,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,2.11,Entire home/apt
6100,37586126,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,1.17,Entire home/apt
6101,37592905,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.0,Entire home/apt
6102,37593060,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,1.26,Entire home/apt
6103,37593385,ΣΤΑΔΙΟ,0.0,Entire home/apt
6104,37614735,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2.17,Entire home/apt
6105,37621042,ΑΚΡΟΠΟΛΗ,0.57,Entire home/apt
6106,37624802,ΠΑΓΚΡΑΤΙ,0.15,Entire home/apt
6107,37625099,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.37,Entire home/apt
6108,37627760,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,1.72,Entire home/apt
6109,37638728,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,1.25,Entire home/apt
6110,37641577,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,3.43,Entire home/apt
6111,37646683,ΘΗΣΕΙΟ,0.0,Entire home/apt
6112,37650603,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.13,Entire home/apt
6113,37652291,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,0.04,Entire home/apt
6114,37659168,ΝΕΟΣ ΚΟΣΜΟΣ,0.99,Entire home/apt
6115,37670080,ΝΕΑ ΚΥΨΕΛΗ,0.6,Entire home/apt
6116,37676702,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.39,Entire home/apt
6117,37676709,ΚΟΛΩΝΑΚΙ,0.04,Entire home/apt
6118,37683452,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,4.09,Entire home/apt
6119,37696573,ΝΙΡΒΑΝΑ,0.16,Entire home/apt
6120,37697066,ΠΑΤΗΣΙΑ,0.0,Entire home/apt
6121,37698607,ΠΑΓΚΡΑΤΙ,0.69,Entire home/apt
6122,37704089,ΠΑΓΚΡΑΤΙ,1.21,Entire home/apt
6123,37707353,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,5.21,Entire home/apt
6124,37714618,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.75,Entire home/apt
6125,37726214,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,0.25,Entire home/apt
6126,37727243,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,0.0,Private room
6127,37728458,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.08,Entire home/apt
6128,37731283,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3.0,Entire home/apt
6129,37733131,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0,Entire home/apt
6130,37733773,ΚΟΛΩΝΟΣ,0.09,Entire home/apt
6131,37739316,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.06,Entire home/apt
6132,37740131,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.23,Entire home/apt
6133,37741035,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,0.84,Entire home/apt
6134,37750650,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.79,Entire home/apt
6135,37754719,ΝΕΟΣ ΚΟΣΜΟΣ,0.42,Entire home/apt
6136,37766268,ΣΤΑΔΙΟ,0.77,Entire home/apt
6137,37772361,ΠΑΓΚΡΑΤΙ,0.95,Entire home/apt
6138,37777286,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.04,Entire home/apt
6139,37789743,ΑΚΡΟΠΟΛΗ,3.55,Entire home/apt
6140,37789783,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2.14,Entire home/apt
6141,37790127,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.28,Entire home/apt
6142,37795098,ΑΝΩ ΠΑΤΗΣΙΑ,1.54,Entire home/apt
6143,37818738,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,1.23,Entire home/apt
6144,37820932,ΠΕΤΡΑΛΩΝΑ,3.43,Entire home/apt
6145,37821725,ΓΚΥΖΗ,1.0,Entire home/apt
6146,37842820,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.15,Entire home/apt
6147,37843194,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.37,Entire home/apt
6148,37845746,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.0,Entire home/apt
6149,37846295,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,1.6,Entire home/apt
6150,37846951,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.4,Entire home/apt
6151,37848932,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,1.36,Private room
6152,37858627,ΠΕΔΙΟ ΑΡΕΩΣ,0.0,Entire home/apt
6153,37866441,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3.17,Entire home/apt
6154,37868738,ΚΕΡΑΜΕΙΚΟΣ,0.49,Entire home/apt
6155,37879987,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.0,Entire home/apt
6156,37895696,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0,Entire home/apt
6157,37924520,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.7,Entire home/apt
6158,37938973,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.0,Private room
6159,37940097,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.0,Private room
6160,37954120,ΠΑΓΚΡΑΤΙ,1.52,Entire home/apt
6161,37957895,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,1.73,Private room
6162,37958335,ΘΗΣΕΙΟ,1.68,Entire home/apt
6163,37967324,ΝΕΟΣ ΚΟΣΜΟΣ,0.17,Entire home/apt
6164,37977530,ΝΕΟΣ ΚΟΣΜΟΣ,5.39,Entire home/apt
6165,37985855,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.05,Entire home/apt
6166,37986391,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.12,Entire home/apt
6167,37986581,ΑΚΡΟΠΟΛΗ,1.3,Entire home/apt
6168,37986734,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.69,Entire home/apt
6169,37989909,ΠΑΓΚΡΑΤΙ,0.04,Entire home/apt
6170,38005906,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.0,Entire home/apt
6171,38013373,ΚΟΛΩΝΑΚΙ,1.86,Entire home/apt
6172,38021724,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.58,Entire home/apt
6173,38067400,ΠΕΤΡΑΛΩΝΑ,0.39,Entire home/apt
6174,38080591,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2.63,Entire home/apt
6175,38082636,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.08,Entire home/apt
6176,38084489,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.05,Entire home/apt
6177,38086468,ΚΟΛΩΝΑΚΙ,0.0,Entire home/apt
6178,38095282,ΠΑΤΗΣΙΑ,1.73,Entire home/apt
6179,38107803,ΝΕΟΣ ΚΟΣΜΟΣ,0.08,Entire home/apt
6180,38110538,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,0.31,Entire home/apt
6181,38111560,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.62,Entire home/apt
6182,38115208,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.0,Entire home/apt
6183,38120938,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.7,Entire home/apt
6184,38121062,ΚΟΛΩΝΑΚΙ,0.66,Entire home/apt
6185,38122440,ΠΕΤΡΑΛΩΝΑ,6.0,Entire home/apt
6186,38126440,ΚΥΨΕΛΗ,1.67,Entire home/apt
6187,38130540,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,1.06,Entire home/apt
6188,38130958,ΣΤΑΔΙΟ,0.1,Entire home/apt
6189,38131084,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2.02,Entire home/apt
6190,38141513,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.04,Entire home/apt
6191,38151405,ΚΟΛΩΝΟΣ,0.2,Entire home/apt
6192,38159093,ΓΚΥΖΗ,0.32,Entire home/apt
6193,38169790,ΠΕΤΡΑΛΩΝΑ,0.79,Entire home/apt
6194,38173996,ΓΟΥΔΙ,0.06,Entire home/apt
6195,38174122,ΚΟΛΩΝΑΚΙ,0.29,Hotel room
6196,38174172,ΚΟΛΩΝΑΚΙ,0.36,Hotel room
6197,38174219,ΚΟΛΩΝΑΚΙ,0.48,Hotel room
6198,38174347,ΚΟΛΩΝΑΚΙ,0.24,Hotel room
6199,38174394,ΛΥΚΑΒΗΤΤΟΣ,0.64,Hotel room
6200,38174437,ΚΟΛΩΝΑΚΙ,0.52,Hotel room
6201,38174547,ΛΥΚΑΒΗΤΤΟΣ,0.5,Hotel room
6202,38174612,ΛΥΚΑΒΗΤΤΟΣ,1.44,Hotel room
6203,38174783,ΛΥΚΑΒΗΤΤΟΣ,0.07,Hotel room
6204,38174825,ΚΟΛΩΝΑΚΙ,0.09,Hotel room
6205,38174886,ΚΟΛΩΝΑΚΙ,0.0,Hotel room
6206,38175047,ΛΥΚΑΒΗΤΤΟΣ,0.0,Hotel room
6207,38175092,ΚΟΛΩΝΑΚΙ,0.0,Hotel room
6208,38175360,ΚΟΛΩΝΑΚΙ,0.65,Hotel room
6209,38177511,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.6,Private room
6210,38204068,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.63,Entire home/apt
6211,38204944,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.36,Entire home/apt
6212,38215606,ΚΥΨΕΛΗ,1.5,Private room
6213,38230027,ΝΕΟΣ ΚΟΣΜΟΣ,0.74,Entire home/apt
6214,38236685,ΓΟΥΔΙ,0.43,Entire home/apt
6215,38236875,ΚΥΨΕΛΗ,1.13,Private room
6216,38248354,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,1.64,Private room
6217,38248778,ΝΕΟΣ ΚΟΣΜΟΣ,0.66,Entire home/apt
6218,38251207,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3.01,Entire home/apt
6219,38252574,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.34,Entire home/apt
6220,38253190,ΖΑΠΠΕΙΟ,2.49,Entire home/apt
6221,38255365,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2.85,Entire home/apt
6222,38255424,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.22,Entire home/apt
6223,38255585,ΝΕΟΣ ΚΟΣΜΟΣ,0.65,Entire home/apt
6224,38274886,ΚΥΨΕΛΗ,1.12,Private room
6225,38280338,ΚΟΛΩΝΟΣ,2.08,Entire home/apt
6226,38280879,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2.8,Entire home/apt
6227,38281708,ΝΕΟΣ ΚΟΣΜΟΣ,0.12,Entire home/apt
6228,38286280,ΘΗΣΕΙΟ,0.83,Entire home/apt
6229,38289234,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3.4,Entire home/apt
6230,38289997,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.0,Entire home/apt
6231,38290572,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,1.44,Entire home/apt
6232,38296054,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,1.66,Entire home/apt
6233,38308054,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.74,Entire home/apt
6234,38309004,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,1.36,Entire home/apt
6235,38309125,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.32,Entire home/apt
6236,38310147,ΝΕΟΣ ΚΟΣΜΟΣ,0.0,Entire home/apt
6237,38313051,ΓΟΥΔΙ,0.27,Entire home/apt
6238,38313503,ΝΕΟΣ ΚΟΣΜΟΣ,0.0,Entire home/apt
6239,38315399,ΝΕΟΣ ΚΟΣΜΟΣ,0.0,Entire home/apt
6240,38322050,ΝΕΟΣ ΚΟΣΜΟΣ,2.91,Entire home/apt
6241,38326528,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,0.04,Entire home/apt
6242,38335045,ΙΛΙΣΙΑ,1.35,Entire home/apt
6243,38338974,ΝΕΟΣ ΚΟΣΜΟΣ,0.0,Entire home/apt
6244,38341151,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.48,Entire home/apt
6245,38344582,ΚΟΛΩΝΑΚΙ,0.0,Entire home/apt
6246,38350961,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3.78,Entire home/apt
6247,38351758,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4.52,Entire home/apt
6248,38352950,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,1.97,Entire home/apt
6249,38365899,ΝΕΟΣ ΚΟΣΜΟΣ,0.12,Entire home/apt
6250,38367099,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.0,Entire home/apt
6251,38367574,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,0.55,Hotel room
6252,38368070,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,0.81,Hotel room
6253,38368469,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,0.36,Hotel room
6254,38368743,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,0.08,Hotel room
6255,38368965,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2.57,Private room
6256,38372780,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,0.0,Entire home/apt
6257,38381173,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,6.01,Entire home/apt
6258,38385602,ΓΟΥΔΙ,0.08,Private room
6259,38393230,ΠΕΤΡΑΛΩΝΑ,0.25,Entire home/apt
6260,38400125,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.77,Entire home/apt
6261,38400258,ΙΛΙΣΙΑ,0.0,Entire home/apt
6262,38404587,ΝΕΟΣ ΚΟΣΜΟΣ,0.33,Entire home/apt
6263,38407733,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,2.08,Entire home/apt
6264,38410089,ΝΕΟΣ ΚΟΣΜΟΣ,0.25,Entire home/apt
6265,38411461,ΑΜΠΕΛΟΚΗΠΟΙ,0.0,Entire home/apt
6266,38418030,ΡΙΖΟΥΠΟΛΗ,1.71,Entire home/apt
6267,38442379,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,0.0,Entire home/apt
6268,38448147,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0,Entire home/apt
6269,38453323,ΠΕΤΡΑΛΩΝΑ,0.0,Private room
6270,38474848,ΝΕΟΣ ΚΟΣΜΟΣ,0.0,Entire home/apt
6271,38476167,ΝΕΟΣ ΚΟΣΜΟΣ,0.4,Entire home/apt
6272,38477651,ΑΜΠΕΛΟΚΗΠΟΙ,1.29,Entire home/apt
6273,38478854,ΘΗΣΕΙΟ,2.98,Entire home/apt
6274,38479308,ΘΗΣΕΙΟ,3.72,Entire home/apt
6275,38480383,ΝΕΟΣ ΚΟΣΜΟΣ,3.83,Entire home/apt
6276,38499385,ΠΑΓΚΡΑΤΙ,0.96,Entire home/apt
6277,38507975,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0,Entire home/apt
6278,38514000,ΘΗΣΕΙΟ,0.14,Entire home/apt
6279,38516893,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.04,Entire home/apt
6280,38518746,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.48,Private room
6281,38519936,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,1.66,Entire home/apt
6282,38527224,ΠΑΓΚΡΑΤΙ,0.0,Entire home/apt
6283,38528300,ΑΚΡΟΠΟΛΗ,0.25,Entire home/apt
6284,38529225,ΑΝΩ ΚΥΨΕΛΗ,0.94,Entire home/apt
6285,38542993,ΖΑΠΠΕΙΟ,2.5,Entire home/apt
6286,38562350,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.4,Entire home/apt
6287,38563555,ΠΑΓΚΡΑΤΙ,2.01,Entire home/apt
6288,38568044,ΚΟΛΩΝΑΚΙ,0.0,Entire home/apt
6289,38576383,ΝΕΑ ΚΥΨΕΛΗ,1.72,Entire home/apt
6290,38592089,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.0,Entire home/apt
6291,38595520,ΣΤΑΔΙΟ,1.81,Entire home/apt
6292,38612397,ΠΕΤΡΑΛΩΝΑ,0.24,Entire home/apt
6293,38613829,ΝΕΟΣ ΚΟΣΜΟΣ,0.34,Entire home/apt
6294,38614708,ΠΕΤΡΑΛΩΝΑ,0.56,Entire home/apt
6295,38617422,ΓΚΥΖΗ,3.51,Entire home/apt
6296,38620632,ΚΕΡΑΜΕΙΚΟΣ,1.5,Entire home/apt
6297,38644574,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0,Entire home/apt
6298,38654528,ΠΟΛΥΓΩΝΟ,0.04,Entire home/apt
6299,38655721,ΠΕΤΡΑΛΩΝΑ,0.1,Entire home/apt
6300,38658441,ΠΕΤΡΑΛΩΝΑ,0.0,Entire home/apt
6301,38669739,ΖΑΠΠΕΙΟ,0.0,Entire home/apt
6302,38680178,ΚΟΛΩΝΑΚΙ,0.96,Entire home/apt
6303,38692695,ΑΝΩ ΠΑΤΗΣΙΑ,0.73,Entire home/apt
6304,38694252,ΚΟΛΩΝΑΚΙ,0.0,Entire home/apt
6305,38714875,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0,Hotel room
6306,38719314,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.08,Private room
6307,38734882,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2.65,Entire home/apt
6308,38736710,ΓΟΥΔΙ,0.64,Entire home/apt
6309,38741988,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.32,Entire home/apt
6310,38750247,ΑΜΠΕΛΟΚΗΠΟΙ,1.89,Entire home/apt
6311,38766913,ΓΟΥΔΙ,0.86,Entire home/apt
6312,38767417,ΚΟΛΩΝΑΚΙ,1.53,Entire home/apt
6313,38779846,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4.71,Entire home/apt
6314,38789641,ΣΤΑΔΙΟ,0.16,Entire home/apt
6315,38791240,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,1.3,Entire home/apt
6316,38791572,ΝΕΟΣ ΚΟΣΜΟΣ,0.18,Entire home/apt
6317,38797011,ΒΟΤΑΝΙΚΟΣ,1.07,Entire home/apt
6318,38804767,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,2.91,Entire home/apt
6319,38805495,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.68,Entire home/apt
6320,38807684,ΑΜΠΕΛΟΚΗΠΟΙ,1.78,Entire home/apt
6321,38812514,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.68,Entire home/apt
6322,38822180,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.12,Entire home/apt
6323,38822286,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,3.83,Entire home/apt
6324,38828895,ΚΟΛΩΝΑΚΙ,0.0,Entire home/apt
6325,38832041,ΑΚΡΟΠΟΛΗ,0.0,Entire home/apt
6326,38843312,ΝΕΑ ΚΥΨΕΛΗ,0.31,Entire home/apt
6327,38843679,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.0,Entire home/apt
6328,38846511,ΠΑΓΚΡΑΤΙ,0.0,Entire home/apt
6329,38864278,ΣΕΠΟΛΙΑ,0.45,Entire home/apt
6330,38871539,ΣΤΑΔΙΟ,2.26,Entire home/apt
6331,38882492,ΚΥΨΕΛΗ,0.0,Entire home/apt
6332,38888940,ΣΤΑΔΙΟ,1.53,Entire home/apt
6333,38891488,ΑΜΠΕΛΟΚΗΠΟΙ,4.23,Entire home/apt
6334,38892835,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.29,Entire home/apt
6335,38912794,ΠΑΤΗΣΙΑ,0.49,Entire home/apt
6336,38913384,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,0.99,Entire home/apt
6337,38918031,ΝΕΟΣ ΚΟΣΜΟΣ,1.45,Entire home/apt
6338,38918982,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,1.42,Entire home/apt
6339,38920043,ΚΟΛΩΝΑΚΙ,0.12,Entire home/apt
6340,38920965,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0,Hotel room
6341,38923979,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.51,Entire home/apt
6342,38926211,ΠΑΤΗΣΙΑ,0.0,Entire home/apt
6343,38930712,ΚΟΛΩΝΟΣ,0.94,Entire home/apt
6344,38941454,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2.03,Entire home/apt
6345,38945809,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0,Entire home/apt
6346,38945981,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.33,Entire home/apt
6347,38946230,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.32,Entire home/apt
6348,38948161,ΒΟΤΑΝΙΚΟΣ,0.0,Entire home/apt
6349,38952589,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,6.58,Entire home/apt
6350,38964579,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0,Private room
6351,38966371,ΓΚΑΖΙ,0.04,Entire home/apt
6352,38972205,ΙΛΙΣΙΑ,0.0,Entire home/apt
6353,38974302,ΝΕΟΣ ΚΟΣΜΟΣ,0.0,Entire home/apt
6354,38988507,ΓΟΥΔΙ,0.36,Entire home/apt
6355,38989483,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0,Entire home/apt
6356,38990974,ΣΤΑΔΙΟ,0.4,Entire home/apt
